1,247.82311301525,242.03682037432586,247.82311301525,242.03682037432586
2,242.03682037432586,233.2548320293426,242.03682037432586,233.2548320293426
3,233.2548320293426,222.04671261169227,233.2548320293426,222.04671261169227
4,222.04671261169227,208.9394996041223,222.04671261169227,208.9394996041223
5,208.9394996041223,194.41929626464844,208.9394996041223,194.41929626464844
6,194.41929626464844,178.9328393022962,194.41929626464844,178.9328393022962
7,178.9328393022962,162.889041304679,178.9328393022962,162.889041304679
8,162.889041304679,146.66050791740417,162.889041304679,146.66050791740417
9,146.66050791740417,130.58502977531387,146.66050791740417,130.58502977531387
10,130.58502977531387,114.96704918555861,130.58502977531387,114.96704918555861
11,114.96704918555861,100.0791015625,114.96704918555861,100.0791015625
12,100.0791015625,86.16323161444957,100.0791015625,86.16323161444957
13,86.16323161444957,73.43238428223685,86.16323161444957,73.43238428223685
14,73.43238428223685,62.071770429611206,73.43238428223685,62.071770429611206
15,62.071770429611206,52.24020728547489,62.071770429611206,52.24020728547489
16,52.24020728547489,44.071433637949326,52.24020728547489,44.071433637949326
17,44.071433637949326,37.67539978027344,44.071433637949326,37.67539978027344
18,37.67539978027344,33.13953220853368,37.67539978027344,33.13953220853368
19,33.13953220853368,30.52997307122585,33.13953220853368,30.52997307122585
20,30.52997307122585,29.892794370651245,30.52997307122585,29.892794370651245
21,31.255186916142623,29.892794370651245,29.892794370651245,31.255186916142623
22,34.6266240291235,31.255186916142623,31.255186916142623,34.6266240291235
23,40.0,34.6266240291235,34.6266240291235,40.0
24,47.35274329688419,40.0,40.0,47.35274329688419
25,56.6479045261498,47.35274329688419,47.35274329688419,56.6479045261498
26,67.8352191448212,56.6479045261498,56.6479045261498,67.8352191448212
27,80.8521449247924,67.8352191448212,67.8352191448212,80.8521449247924
28,95.6248741688806,80.8521449247924,80.8521449247924,95.6248741688806
29,112.06932067871094,95.6248741688806,95.6248741688806,112.06932067871094
30,130.09208147443303,112.06932067871094,112.06932067871094,130.09208147443303
31,149.5913732662703,130.09208147443303,130.09208147443303,149.5913732662703
32,170.45794367790222,149.5913732662703,149.5913732662703,170.45794367790222
33,192.575957221677,170.45794367790222,170.45794367790222,192.575957221677
34,215.823856025657,192.575957221677,192.575957221677,215.823856025657
35,240.0751953125,215.823856025657,215.823856025657,240.0751953125
36,265.1994536301657,240.0751953125,240.0751953125,265.1994536301657
37,291.06281783445945,265.1994536301657,265.1994536301657,291.06281783445945
38,317.52894282341003,291.06281783445945,291.06281783445945,317.52894282341003
39,344.45968602347205,317.52894282341003,317.52894282341003,344.45968602347205
40,371.71581662756824,344.45968602347205,344.45968602347205,371.71581662756824
41,399.1576995849608,371.71581662756824,371.71581662756824,399.1576995849608
42,426.6459543429541,399.1576995849608,399.1576995849608,426.6459543429541
43,454.0420883404299,426.6459543429541,426.6459543429541,454.0420883404299
44,481.2091052532196,454.0420883404299,454.0420883404299,481.2091052532196
45,508.0120879912994,481.2091052532196,481.2091052532196,508.0120879912994
46,534.3187564478252,508.0120879912994,508.0120879912994,534.3187564478252
47,560.0,534.3187564478252,534.3187564478252,560.0
48,584.9303847617663,560.0,560.0,584.9303847617663
49,608.9886355883392,584.9303847617663,584.9303847617663,608.9886355883392
50,632.0580928325653,608.9886355883392,608.9886355883392,632.0580928325653
51,654.0271438531188,632.0580928325653,632.0580928325653,654.0271438531188
52,674.7896292745259,654.0271438531188,654.0271438531188,674.7896292745259
53,694.2452239990234,674.7896292745259,674.7896292745259,694.2452239990234
54,712.2997929702498,694.2452239990234,694.2452239990234,712.2997929702498
55,728.8657216887669,712.2997929702498,712.2997929702498,728.8657216887669
56,743.8622214794159,728.8657216887669,728.8657216887669,743.8622214794159
57,757.2156095105033,743.8622214794159,743.8622214794159,757.2156095105033
58,768.8595635648218,757.2156095105033,757.2156095105033,768.8595635648218
59,778.7353515625,768.8595635648218,768.8595635648218,778.7353515625
60,786.792035835688,778.7353515625,778.7353515625,786.792035835688
61,792.9866521550721,786.792035835688,786.792035835688,792.9866521550721
62,797.2843635082245,792.9866521550721,792.9866521550721,797.2843635082245
63,799.6585886297819,797.2843635082245,797.2843635082245,799.6585886297819
64,800.0911052834605,799.6585886297819,799.6585886297819,800.0911052834605
65,800.0911052834605,798.5721282958983,800.0911052834605,798.5721282958983
66,798.5721282958983,795.1003623423353,798.5721282958983,795.1003623423353
67,795.1003623423353,789.6830294841203,795.1003623423353,789.6830294841203
68,789.6830294841203,782.3358714580537,789.6830294841203,782.3358714580537
69,782.3358714580537,773.0831267175615,782.3358714580537,773.0831267175615
70,773.0831267175615,761.9574822257013,773.0831267175615,761.9574822257013
71,761.9574822257013,749.0,761.9574822257013,749.0
72,749.0,734.2600184091253,749.0,734.2600184091253
73,734.2600184091253,717.7950282213869,734.2600184091253,717.7950282213869
74,717.7950282213869,699.6705234050752,717.7950282213869,699.6705234050752
75,699.6705234050752,679.9598266806224,699.6705234050752,679.9598266806224
76,679.9598266806224,658.7438898246072,679.9598266806224,658.7438898246072
77,658.7438898246072,636.1110687255859,658.7438898246072,636.1110687255859
78,636.1110687255859,612.1568731917532,636.1110687255859,612.1568731917532
79,612.1568731917532,586.9836915104403,612.1568731917532,586.9836915104403
80,586.9836915104403,560.7004897594452,586.9836915104403,560.7004897594452
81,560.7004897594452,533.4224858701896,560.7004897594452,533.4224858701896
82,533.4224858701896,505.27079844271253,533.4224858701896,505.27079844271253
83,505.27079844271253,476.3720703125,505.27079844271253,476.3720703125
84,476.3720703125,446.858066869135,476.3720703125,446.858066869135
85,446.858066869135,416.86524912679033,446.858066869135,416.86524912679033
86,416.86524912679033,386.53432154655457,416.86524912679033,386.53432154655457
87,386.53432154655457,356.00975461057817,386.53432154655457,356.00975461057817
88,356.00975461057817,325.4392821480631,356.00975461057817,325.4392821480631
89,325.4392821480631,294.97337341308594,325.4392821480631,294.97337341308594
90,294.97337341308594,264.76467991424,294.97337341308594,264.76467991424
91,264.76467991424,234.9674569961225,264.76467991424,234.9674569961225
92,234.9674569961225,205.73696017265326,234.9674569961225,205.73696017265326
93,205.73696017265326,177.22881621221424,205.73696017265326,177.22881621221424
94,177.22881621221424,149.59836897463353,177.22881621221424,149.59836897463353
95,149.59836897463353,123.0,149.59836897463353,123.0
96,123.0,97.58642384929985,123.0,97.58642384929985
97,97.58642384929985,73.50795819689979,97.58642384929985,73.50795819689979
98,73.50795819689979,50.911768674850464,73.50795819689979,50.911768674850464
99,50.911768674850464,29.94108846903086,50.911768674850464,29.94108846903086
100,29.94108846903086,10.734412667119534,29.94108846903086,10.734412667119534
101,10.734412667119534,-6.575332641601593,10.734412667119534,-6.575332641601593
102,-6.575332641601593,-21.861646514606857,-6.575332641601593,-21.861646514606857
103,-21.861646514606857,-35.005334552659626,-21.861646514606857,-35.005334552659626
104,-35.005334552659626,-45.89541554450989,-35.005334552659626,-45.89541554450989
105,-45.89541554450989,-54.43005335975981,-45.89541554450989,-54.43005335975981
106,-54.43005335975981,-60.51751408989763,-54.43005335975981,-60.51751408989763
107,-60.51751408989763,-64.0771484375,-60.51751408989763,-64.0771484375
108,-64.0771484375,-65.04039935359977,-64.0771484375,-65.04039935359977
109,-63.351834923224274,-65.04039935359977,-65.04039935359977,-63.351834923224274
110,-58.97020649909973,-63.351834923224274,-63.351834923224274,-58.97020649909973
111,-51.869532083523794,-58.97020649909973,-58.97020649909973,-51.869532083523794
112,-42.040204958406335,-51.869532083523794,-51.869532083523794,-42.040204958406335
113,-29.490127563476562,-42.040204958406335,-42.040204958406335,-29.490127563476562
114,-14.245870622660336,-29.490127563476562,-29.490127563476562,-14.245870622660336
115,3.646142481376531,-14.245870622660336,-14.245870622660336,3.646142481376531
